record_id,language,chapter_id,chapter_title,dialogue,length_chars,length_words,dialogue_id,character,speaker,speaker_confidence,attribution_method,emotion,emotion_score,polarity,subjectivity,affect_method
en_ch21_dlg0022,en,21,CHAPTER XXI,said the little prince. There is a flower ... I think she tamed me ...,70,15,D000319,little_prince,little_prince,0.65,keyword_rules,love,0.75,0.0,0.9,multilingual_lexicon_character_context_v2
en_ch21_dlg0023,en,21,CHAPTER XXI,"said the fox. We see all sorts of things on Earth ... - Oh ! It is not on Earth,",80,20,D000320,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
en_ch21_dlg0024,en,21,CHAPTER XXI,On another planet,17,3,D000321,fox,fox,0.55,previous_speaker_window,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
en_ch21_dlg0025,en,21,CHAPTER XXI,There are hunters on this planet?,33,6,D000322,fox,fox,0.55,previous_speaker_window,love,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
en_ch21_dlg0026,en,21,CHAPTER XXI,"Nothing is perfect,",19,3,D000323,fox,fox,0.55,previous_speaker_window,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
en_ch21_dlg0027,en,21,CHAPTER XXI,"My life is monotonous. I chase chickens, men chase me. All the chickens resemble each other, and all men are alike. So I'm a little bored. But if you tame me, my life will be as sunny. I will experience a footstep that will be different from all the others. The other steps make me go underground. Y ours will call me out of the burrow, like a music. And look! You see, over there, the fields of wheat? I do not eat bread. Wheat for me is useless. The wheat fields do not remind me of anything. And that's sad! But you have golden hair. Then it will be wonderful when you have tamed me! The wheat, which is gilded, will make me remember you. And I will love the sound of the wind in wheat ...",692,138,D000324,fox,fox,0.65,keyword_rules,love,0.5625,0.0,0.825,multilingual_lexicon_character_context_v2
en_ch21_dlg0028,en,21,CHAPTER XXI,Please ... tame me!,19,4,D000325,fox,fox,0.65,keyword_rules,love,0.875,0.0,0.8,multilingual_lexicon_character_context_v2
en_ch21_dlg0030,en,21,CHAPTER XXI,"replied the little prince, and a lot to know.",45,9,D000326,little_prince,little_prince,0.65,keyword_rules,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
en_ch21_dlg0031,en,21,CHAPTER XXI,I have friends to discover,26,5,D000327,little_prince,little_prince,0.55,previous_speaker_window,love,0.75,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch21_dlg0032,en,21,CHAPTER XXI,"said the fox. Men no longer have the time to know anything. They buy ready-made things from merchants. But as there are no merchants of friends, men no longer have friends. If you want a friend, tame me! - What should be done ? Said the little prince.",251,48,D000328,fox,fox,0.8500000000000001,keyword_rules,love,0.6,1.0,0.79,multilingual_lexicon_character_context_v2
en_ch21_dlg0033,en,21,CHAPTER XXI,"replied the fox. You will sit first a little far from me, like that, in the grass. I will look at you from the corner of your eye and you will not say anything. Language is a source of misunderstanding. But every day you can sit a little closer ...",248,50,D000329,fox,fox,0.65,keyword_rules,love,0.8,0.0,0.87,multilingual_lexicon_character_context_v2
en_ch21_dlg0034,en,21,CHAPTER XXI,"It would have been better to return at the same hour,",53,11,D000330,fox,fox,0.55,previous_speaker_window,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
en_ch21_dlg0035,en,21,CHAPTER XXI,What is a rite?,15,4,D000331,fox,fox,0.55,previous_speaker_window,love,0.4444,0.0,0.4278,multilingual_lexicon_character_context_v2
en_ch21_dlg0036,en,21,CHAPTER XXI,"It's too much forgotten,",24,4,D000332,fox,fox,0.55,previous_speaker_window,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
en_ch21_dlg0037,en,21,CHAPTER XXI,So the little prince tamed the fox. And when the hour of departure was near:,76,15,D000333,little_prince,little_prince,0.65,keyword_rules,love,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
en_ch21_dlg0038,en,21,CHAPTER XXI,I will weep.,12,3,D000334,little_prince,little_prince,0.55,previous_speaker_window,love,0.6667,0.0,0.6167,multilingual_lexicon_character_context_v2
en_ch21_dlg0039,en,21,CHAPTER XXI,"It is your fault,",17,4,D000335,little_prince,little_prince,0.55,previous_speaker_window,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
en_ch21_dlg0040,en,21,CHAPTER XXI,"I did not wish you any harm, but you wanted me to tame you.",59,14,D000336,fox,fox,0.65,keyword_rules,love,0.875,0.0,0.9,multilingual_lexicon_character_context_v2
en_ch21_dlg0042,en,21,CHAPTER XXI,But you're going to cry!,24,5,D000337,fox,fox,0.55,previous_speaker_window,love,0.6667,-1.0,0.5167,multilingual_lexicon_character_context_v2
en_ch21_dlg0044,en,21,CHAPTER XXI,Then you gain nothing!,22,4,D000338,fox,fox,0.55,previous_speaker_window,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
en_ch21_dlg0046,en,21,CHAPTER XXI,because of the color of the corn.,33,7,D000339,fox,fox,0.55,previous_speaker_window,love,0.8,0.0,0.57,multilingual_lexicon_character_context_v2
en_ch21_dlg0047,en,21,CHAPTER XXI,"Go and see the roses again. You will understand that yours is unique in the world. You will return to say good-bye to me, and I will make you a present of a secret.",164,34,D000340,fox,fox,0.55,previous_speaker_window,love,0.75,1.0,0.85,multilingual_lexicon_character_context_v2
en_ch21_dlg0048,en,21,CHAPTER XXI,"You are not at all like my rose, you are nothing yet,",53,12,D000341,rose,rose,0.65,keyword_rules,love,0.6,0.0,0.59,multilingual_lexicon_character_context_v2
en_ch21_dlg0049,en,21,CHAPTER XXI,And the roses were very embarrassed.,36,6,D000342,rose,rose,0.7,sandwich_propagation,love,0.6,0.0,0.49,multilingual_lexicon_character_context_v2
en_ch21_dlg0050,en,21,CHAPTER XXI,"he said again. You cannot die for you. Of course, my rose, an ordinary passer-by would think that she resembles you. But it alone is more important than you all, since it is she that I watered. Since it was she whom I placed under the globe, since it was she whom I sheltered by the screen. Since it is she whose caterpillars I have killed (except the two or three for butterflies). Since it is she whom I have listened to, complaining, or boasting, or even sometimes silent. Since it is my rose.",496,94,D000343,rose,rose,0.65,keyword_rules,love,0.5556,0.0,0.7722,multilingual_lexicon_character_context_v2
en_ch21_dlg0053,en,21,CHAPTER XXI,"The essential thing is invisible to the eyes,",45,8,D000344,rose,rose,0.7,sandwich_propagation,love,0.6,0.0,0.49,multilingual_lexicon_character_context_v2
en_ch21_dlg0054,en,21,CHAPTER XXI,"It's the time I lost for my rose,",33,8,D000345,rose,rose,0.65,keyword_rules,love,0.5,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch21_dlg0055,en,21,CHAPTER XXI,"Men have forgotten this truth,",30,5,D000346,rose,rose,0.7,sandwich_propagation,love,0.6,0.0,0.49,multilingual_lexicon_character_context_v2
en_ch21_dlg0056,en,21,CHAPTER XXI,"I am responsible for my rose,",29,6,D000347,rose,rose,0.65,keyword_rules,love,0.6,0.0,0.69,multilingual_lexicon_character_context_v2
en_ch21_dlg0057,en,21,CHAPTER XXI,Who are you ? Said the little prince. You're quite pretty...,60,11,D000348,little_prince,little_prince,0.65,keyword_rules,curiosity,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
en_ch21_dlg0058,en,21,CHAPTER XXI,Create links ?,14,3,D000349,little_prince,little_prince,0.7,sandwich_propagation,curiosity,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
en_ch21_dlg0059,en,21,CHAPTER XXI,"Oh ! It is not on Earth, ""said the little prince.",49,11,D000350,little_prince,little_prince,0.65,keyword_rules,love,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
en_ch21_dlg0062,en,21,CHAPTER XXI,That's interesting! And hens?,29,4,D000351,little_prince,little_prince,0.7,sandwich_propagation,curiosity,0.5714,0.0,0.4786,multilingual_lexicon_character_context_v2
en_ch21_dlg0064,en,21,CHAPTER XXI,What should be done ? Said the little prince.,45,9,D000352,little_prince,little_prince,0.65,keyword_rules,curiosity,0.6667,0.0,0.5167,multilingual_lexicon_character_context_v2
en_ch21_dlg0065,en,21,CHAPTER XXI,It's the time you lost for your rose that makes your rose so important.,71,14,D000353,rose,rose,0.65,keyword_rules,love,0.625,1.0,0.5,multilingual_lexicon_character_context_v2
en_ch22_dlg0002,en,22,CHAPTER XXII,"I'm sorting out the travelers, in bundles of a thousand,",56,10,D000354,switchman,switchman,0.6,chapter_dominance,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
en_ch22_dlg0003,en,22,CHAPTER XXII,"And a flashing light, thundering like a roar, made the switching cab tremble.",77,13,D000355,switchman,switchman,0.6,chapter_dominance,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch22_dlg0004,en,22,CHAPTER XXII,said the little prince. What are they looking for ?,51,10,D000356,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch22_dlg0005,en,22,CHAPTER XXII,"said the switchman. And in a reverse direction, a second illuminated flash fell.",80,13,D000357,switchman,switchman,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch22_dlg0006,en,22,CHAPTER XXII,Asked the little prince.,24,4,D000358,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch22_dlg0007,en,22,CHAPTER XXII,said the switchman. It's an exchange.,37,6,D000359,switchman,switchman,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch22_dlg0009,en,22,CHAPTER XXII,said the switchman. And scolded the thunder of a third rapid illuminated.,73,12,D000360,switchman,switchman,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch22_dlg0010,en,22,CHAPTER XXII,"They are not pursuing anything at all,",38,7,D000361,switchman,switchman,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch22_dlg0011,en,22,CHAPTER XXII,"Children alone know what they are looking for,",46,8,D000362,switchman,switchman,0.55,previous_speaker_window,curiosity,0.75,-1.0,0.55,multilingual_lexicon_character_context_v2
en_ch22_dlg0013,en,22,CHAPTER XXII,What are you doing here ? Said the little prince.,49,10,D000363,little_prince,little_prince,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch23_dlg0002,en,23,CHAPTER XXIII,Why do you sell that?,21,5,D000364,unknown,unknown,0.0,no_match,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch23_dlg0003,en,23,CHAPTER XXIII,"It's a big saving of time,",26,6,D000365,unknown,unknown,0.0,no_match,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch23_dlg0004,en,23,CHAPTER XXIII,And what do we do for fifty-three minutes?,42,8,D000366,unknown,unknown,0.0,no_match,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch23_dlg0006,en,23,CHAPTER XXIII,"said the little prince, towards a fountain.",43,7,D000367,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch23_dlg0007,en,23,CHAPTER XXIII,We make what we want ...,24,6,D000368,little_prince,little_prince,0.55,previous_speaker_window,curiosity,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
en_ch24_dlg0001,en,24,CHAPTER XXIV,"they are very pretty, your memories, but I have not yet repaired my plane, I have nothing more to drink, and I should also be happy if I could walk gently towards a fountain !",175,35,D000369,drunkard,drunkard,0.65,keyword_rules,joy,1.0,1.0,0.85,multilingual_lexicon_character_context_v2
en_ch24_dlg0003,en,24,CHAPTER XXIV,- Why ?,7,3,D000370,drunkard,drunkard,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch24_dlg0004,en,24,CHAPTER XXIV,"He did not understand my reasoning, but he replied:",51,9,D000371,drunkard,drunkard,0.55,previous_speaker_window,curiosity,1.0,0.0,0.75,multilingual_lexicon_character_context_v2
en_ch24_dlg0006,en,24,CHAPTER XXIV,I said. He never has neither hunger nor thirst. A little sunlight is enough ...,79,15,D000372,drunkard,drunkard,0.55,previous_speaker_window,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
en_ch24_dlg0007,en,24,CHAPTER XXIV,I'm thirsty too ... look for a well ...,39,9,D000373,drunkard,drunkard,0.55,previous_speaker_window,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
en_ch24_dlg0008,en,24,CHAPTER XXIV,"Are you thirsty then, too?",26,5,D000374,drunkard,drunkard,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch24_dlg0009,en,24,CHAPTER XXIV,Water can also be good for the heart ...,40,9,D000375,drunkard,drunkard,0.55,previous_speaker_window,love,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch24_dlg0010,en,24,CHAPTER XXIV,"The stars are beautiful, because of a flower that one does not see ...",70,14,D000376,rose,rose,0.65,keyword_rules,love,0.3333,1.0,0.3833,multilingual_lexicon_character_context_v2
en_ch24_dlg0012,en,24,CHAPTER XXIV,"The desert is beautiful,",24,4,D000377,rose,rose,0.55,previous_speaker_window,love,0.3333,1.0,0.3833,multilingual_lexicon_character_context_v2
en_ch24_dlg0013,en,24,CHAPTER XXIV,"What beautifies the desert,",27,4,D000378,rose,rose,0.55,previous_speaker_window,curiosity,0.5,0.0,0.45,multilingual_lexicon_character_context_v2
en_ch24_dlg0014,en,24,CHAPTER XXIV,is that he hides a well somewhere...,36,7,D000379,rose,rose,0.55,previous_speaker_window,love,0.3333,0.0,0.3833,multilingual_lexicon_character_context_v2
en_ch24_dlg0016,en,24,CHAPTER XXIV,"whether it be the house, the stars or the desert, what makes their beauty invisible!",84,15,D000380,businessman,businessman,0.65,keyword_rules,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch24_dlg0018,en,24,CHAPTER XXIV,"As the little prince fell asleep, I took him in my arms, and set off again. I was touched. It seemed to me to carry a fragile treasure. It even seemed to me that there was nothing more fragile on Earth. In the light of the moon I looked at that pale brow, those closed eyes, the locks of hair that trembled in the wind, and I said to myself:",341,70,D000381,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.35,multilingual_lexicon_character_context_v2
en_ch24_dlg0019,en,24,CHAPTER XXIV,"As his half-opened lips were half-smiling, I said to myself:",60,10,D000382,little_prince,little_prince,0.55,previous_speaker_window,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
en_ch25_dlg0001,en,25,CHAPTER XXV,"they go into the rapids, but they do not know what they are looking for.",72,15,D000383,unknown,unknown,0.0,no_match,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch25_dlg0002,en,25,CHAPTER XXV,It's not worth it...,20,4,D000384,unknown,unknown,0.0,no_match,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch25_dlg0004,en,25,CHAPTER XXV,"everything is ready: the pulley, the bucket and the",51,9,D000385,unknown,unknown,0.0,no_match,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch25_dlg0006,en,25,CHAPTER XXV,we awaken this well and sings ...,33,7,D000386,unknown,unknown,0.0,no_match,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch25_dlg0007,en,25,CHAPTER XXV,"Let me do it,",13,4,D000387,unknown,unknown,0.0,no_match,neutral,0.0,0.0,0.2,multilingual_lexicon_character_context_v2
en_ch25_dlg0008,en,25,CHAPTER XXV,it's too heavy for you.,23,5,D000388,unknown,unknown,0.0,no_match,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch25_dlg0009,en,25,CHAPTER XXV,"I am thirsty for that water,",28,6,D000389,unknown,unknown,0.0,no_match,neutral,0.0,0.0,0.1,multilingual_lexicon_character_context_v2
en_ch25_dlg0010,en,25,CHAPTER XXV,give me something to drink.,27,5,D000390,drunkard,drunkard,0.65,keyword_rules,neutral,0.0,0.0,0.2,multilingual_lexicon_character_context_v2
en_ch25_dlg0011,en,25,CHAPTER XXV,"The men of your house,",22,5,D000391,drunkard,drunkard,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch25_dlg0012,en,25,CHAPTER XXV,"cultivate five thousand roses in the same garden, and they do not find what they seek.",86,16,D000392,drunkard,drunkard,0.55,previous_speaker_window,curiosity,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch25_dlg0013,en,25,CHAPTER XXV,"They do not find it,",20,5,D000393,drunkard,drunkard,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch25_dlg0015,en,25,CHAPTER XXV,But the eyes are blind. You must seek with your heart.,54,11,D000394,drunkard,drunkard,0.55,previous_speaker_window,love,1.0,0.0,0.65,multilingual_lexicon_character_context_v2
en_ch25_dlg0016,en,25,CHAPTER XXV,"You must keep your promise,",27,5,D000395,drunkard,drunkard,0.55,previous_speaker_window,neutral,0.0,0.0,0.0,multilingual_lexicon_character_context_v2
en_ch25_dlg0018,en,25,CHAPTER XXV,"I took out my drawing sketches from my pocket. The little prince perceived them and said, laughing:",99,17,D000396,little_prince,little_prince,0.65,keyword_rules,neutral,0.0,0.0,0.2,multilingual_lexicon_character_context_v2
